AI Research Scientist	Machine Intelligence Group	Singapore	51328.80	76993.20	SGD	kaggle-ai-jobs	AI09319	2024-09-17	CT	EN	Government	t	GCP,Hadoop,Docker,Computer Vision
Machine Learning Engineer	Digital Transformation LLC	China	47923.20	71884.80	USD	kaggle-ai-jobs	AI09320	2024-12-26	CT	SE	Manufacturing	t	Kubernetes,Scala,Tableau
AI Architect	Autonomous Tech	Austria	67874.40	101811.60	EUR	kaggle-ai-jobs	AI09321	2024-02-17	CT	MI	Media	f	PyTorch,Git,Scala
NLP Engineer	Autonomous Tech	Netherlands	93505.60	140258.40	EUR	kaggle-ai-jobs	AI09322	2024-03-22	FL	MI	Transportation	t	Java,Kubernetes,Azure,Computer Vision
Robotics Engineer	Algorithmic Solutions	India	33593.60	50390.40	USD	kaggle-ai-jobs	AI09323	2024-11-26	FT	MI	Finance	f	PyTorch,Deep Learning,Mathematics,Spark
Data Scientist	Advanced Robotics	Ireland	66847.20	100270.80	USD	kaggle-ai-jobs	AI09324	2025-01-06	FT	MI	Government	t	TensorFlow,SQL,Mathematics,Tableau,AWS
Machine Learning Engineer	Quantum Computing Inc	Ireland	132636.80	198955.20	USD	kaggle-ai-jobs	AI09325	2025-04-02	FL	EX	Government	t	Kubernetes,Docker,R,Tableau
Data Scientist	Neural Networks Co	India	21767.20	32650.80	USD	kaggle-ai-jobs	AI09326	2024-06-06	PT	MI	Transportation	f	Python,Computer Vision,Data Visualization,TensorFlow,Docker
AI Specialist	Predictive Systems	France	191028.00	286542.00	EUR	kaggle-ai-jobs	AI09327	2024-05-14	FT	EX	Automotive	f	Azure,Python,TensorFlow,MLOps,Computer Vision
AI Specialist	Cloud AI Solutions	India	29576.80	44365.20	USD	kaggle-ai-jobs	AI09328	2024-03-14	PT	SE	Education	f	AWS,Tableau,Spark,Mathematics,Computer Vision
Deep Learning Engineer	Predictive Systems	Norway	224817.60	337226.40	USD	kaggle-ai-jobs	AI09329	2025-04-18	FT	EX	Retail	t	Python,Data Visualization,Spark
AI Architect	Algorithmic Solutions	Japan	55792.00	83688.00	JPY	kaggle-ai-jobs	AI09330	2024-02-13	CT	EN	Education	f	NLP,GCP,Mathematics,Kubernetes
AI Architect	Machine Intelligence Group	United States	94218.40	141327.60	USD	kaggle-ai-jobs	AI09331	2025-02-28	FT	MI	Real Estate	t	Hadoop,PyTorch,GCP,AWS
Research Scientist	DeepTech Ventures	Israel	119658.40	179487.60	USD	kaggle-ai-jobs	AI09332	2024-08-06	FT	EX	Government	f	Python,GCP,Hadoop
Machine Learning Researcher	Predictive Systems	United Kingdom	92628.00	138942.00	GBP	kaggle-ai-jobs	AI09333	2024-09-18	CT	MI	Automotive	t	Git,PyTorch,Kubernetes,Scala,Hadoop
Head of AI	Autonomous Tech	Japan	124040.80	186061.20	JPY	kaggle-ai-jobs	AI09334	2025-04-04	FT	EX	Technology	f	Hadoop,GCP,Linux
AI Software Engineer	Autonomous Tech	Singapore	55746.40	83619.60	SGD	kaggle-ai-jobs	AI09335	2024-05-20	CT	EN	Gaming	f	NLP,SQL,Kubernetes
Machine Learning Engineer	Digital Transformation LLC	Ireland	51118.40	76677.60	USD	kaggle-ai-jobs	AI09336	2024-07-13	CT	EN	Technology	t	Mathematics,MLOps,GCP
NLP Engineer	Autonomous Tech	Sweden	73520.80	110281.20	USD	kaggle-ai-jobs	AI09337	2024-06-28	FL	MI	Finance	f	PyTorch,Mathematics,Kubernetes
AI Consultant	Future Systems	France	47756.00	71634.00	EUR	kaggle-ai-jobs	AI09338	2024-10-04	FT	EN	Automotive	t	R,GCP,PyTorch,AWS
Data Engineer	AI Innovations	United Kingdom	52030.40	78045.60	GBP	kaggle-ai-jobs	AI09339	2024-06-03	PT	EN	Real Estate	f	Docker,Python,Computer Vision,R
AI Consultant	Advanced Robotics	Finland	69477.60	104216.40	USD	kaggle-ai-jobs	AI09340	2025-03-20	FT	MI	Real Estate	t	Scala,MLOps,Java
Deep Learning Engineer	AI Innovations	China	27388.80	41083.20	USD	kaggle-ai-jobs	AI09341	2024-04-18	FT	MI	Telecommunications	f	TensorFlow,R,Linux
AI Consultant	Algorithmic Solutions	France	128402.40	192603.60	EUR	kaggle-ai-jobs	AI09342	2024-12-05	FL	SE	Government	f	AWS,Python,Data Visualization
Machine Learning Engineer	Neural Networks Co	Israel	96253.60	144380.40	USD	kaggle-ai-jobs	AI09343	2025-01-05	FT	SE	Education	f	SQL,Docker,TensorFlow,Linux,Tableau
Principal Data Scientist	Quantum Computing Inc	France	63436.00	95154.00	EUR	kaggle-ai-jobs	AI09344	2024-04-13	PT	EN	Real Estate	t	GCP,SQL,Scala,Python
Principal Data Scientist	Autonomous Tech	Austria	45708.80	68563.20	EUR	kaggle-ai-jobs	AI09345	2024-02-23	PT	EN	Real Estate	f	Linux,Scala,TensorFlow
Research Scientist	Smart Analytics	Israel	87306.40	130959.60	USD	kaggle-ai-jobs	AI09346	2025-03-17	PT	SE	Telecommunications	f	Java,R,Statistics,SQL
Machine Learning Engineer	Autonomous Tech	Switzerland	181022.40	271533.60	CHF	kaggle-ai-jobs	AI09347	2025-01-20	FT	EX	Media	f	Mathematics,Scala,Azure
ML Ops Engineer	DeepTech Ventures	Finland	54209.60	81314.40	USD	kaggle-ai-jobs	AI09348	2024-11-21	FT	EN	Gaming	t	Kubernetes,Data Visualization,MLOps,Python
Research Scientist	Smart Analytics	Norway	126900.80	190351.20	USD	kaggle-ai-jobs	AI09349	2024-06-23	FT	SE	Government	f	Python,Scala,Java,TensorFlow
Research Scientist	Future Systems	India	28721.60	43082.40	USD	kaggle-ai-jobs	AI09350	2024-05-30	FT	MI	Finance	f	Linux,Spark,Data Visualization,Java,Mathematics
AI Specialist	Cognitive Computing	France	159704.00	239556.00	EUR	kaggle-ai-jobs	AI09351	2024-03-14	FL	EX	Retail	t	Linux,Hadoop,Data Visualization,MLOps
ML Ops Engineer	Autonomous Tech	India	27430.40	41145.60	USD	kaggle-ai-jobs	AI09352	2024-12-29	PT	MI	Telecommunications	f	Python,AWS,SQL,Data Visualization
AI Consultant	Quantum Computing Inc	Finland	51332.00	76998.00	USD	kaggle-ai-jobs	AI09353	2024-02-23	PT	EN	Healthcare	t	Kubernetes,Deep Learning,Data Visualization,Python
AI Architect	Machine Intelligence Group	Canada	54528.80	81793.20	CAD	kaggle-ai-jobs	AI09354	2024-08-25	CT	EN	Transportation	t	Scala,Azure,Statistics,Linux,PyTorch
Deep Learning Engineer	Digital Transformation LLC	Australia	152432.00	228648.00	AUD	kaggle-ai-jobs	AI09355	2025-01-23	PT	EX	Automotive	t	SQL,Azure,Scala,Tableau,Spark
AI Consultant	Autonomous Tech	South Korea	116772.80	175159.20	USD	kaggle-ai-jobs	AI09356	2024-10-09	FT	EX	Media	f	PyTorch,TensorFlow,Python
AI Research Scientist	Advanced Robotics	South Korea	51471.20	77206.80	USD	kaggle-ai-jobs	AI09357	2024-07-13	PT	MI	Consulting	f	Java,R,Python,AWS
Computer Vision Engineer	TechCorp Inc	United Kingdom	57671.20	86506.80	GBP	kaggle-ai-jobs	AI09358	2025-02-18	FT	EN	Finance	f	Deep Learning,Scala,Statistics,Computer Vision,Docker
Data Scientist	Advanced Robotics	Sweden	97533.60	146300.40	USD	kaggle-ai-jobs	AI09359	2024-01-15	PT	MI	Finance	t	PyTorch,Hadoop,Java,Kubernetes,MLOps
Computer Vision Engineer	Autonomous Tech	Netherlands	49972.00	74958.00	EUR	kaggle-ai-jobs	AI09360	2024-01-29	CT	EN	Energy	f	Python,AWS,Mathematics,SQL,Java
AI Consultant	Predictive Systems	Japan	96134.40	144201.60	JPY	kaggle-ai-jobs	AI09361	2025-02-18	PT	SE	Healthcare	f	Statistics,Computer Vision,Kubernetes,TensorFlow
Data Scientist	DeepTech Ventures	France	59380.00	89070.00	EUR	kaggle-ai-jobs	AI09362	2024-12-20	FL	MI	Manufacturing	t	R,Git,Scala,Kubernetes
Head of AI	AI Innovations	Israel	69304.00	103956.00	USD	kaggle-ai-jobs	AI09363	2024-09-16	CT	SE	Education	t	Statistics,R,Kubernetes,Computer Vision,SQL
Data Analyst	DataVision Ltd	China	36095.20	54142.80	USD	kaggle-ai-jobs	AI09364	2024-09-15	FT	MI	Gaming	t	Kubernetes,Python,Statistics,GCP
Data Analyst	DeepTech Ventures	China	56339.20	84508.80	USD	kaggle-ai-jobs	AI09365	2024-08-11	FL	SE	Manufacturing	t	AWS,Docker,GCP,Python
Data Scientist	Machine Intelligence Group	France	99285.60	148928.40	EUR	kaggle-ai-jobs	AI09366	2024-02-14	PT	SE	Finance	f	Spark,Java,NLP,Computer Vision
Machine Learning Researcher	TechCorp Inc	Switzerland	83679.20	125518.80	CHF	kaggle-ai-jobs	AI09367	2024-07-05	FL	MI	Government	f	Hadoop,Scala,Deep Learning,NLP,TensorFlow
AI Product Manager	Cognitive Computing	Singapore	104354.40	156531.60	SGD	kaggle-ai-jobs	AI09368	2024-09-18	PT	SE	Finance	f	Deep Learning,MLOps,Git,SQL,Kubernetes
Machine Learning Engineer	Algorithmic Solutions	China	41104.00	61656.00	USD	kaggle-ai-jobs	AI09369	2024-04-27	PT	SE	Manufacturing	t	Linux,Spark,Kubernetes
ML Ops Engineer	Machine Intelligence Group	France	44777.60	67166.40	EUR	kaggle-ai-jobs	AI09370	2024-01-13	PT	EN	Telecommunications	t	Linux,Python,Deep Learning,AWS
AI Specialist	DeepTech Ventures	Austria	112089.60	168134.40	EUR	kaggle-ai-jobs	AI09371	2024-07-03	PT	EX	Real Estate	t	Linux,R,Data Visualization
Research Scientist	Cloud AI Solutions	Netherlands	62273.60	93410.40	EUR	kaggle-ai-jobs	AI09372	2024-05-09	FL	EN	Healthcare	t	Statistics,Hadoop,Python
Data Analyst	Cognitive Computing	South Korea	114976.00	172464.00	USD	kaggle-ai-jobs	AI09373	2024-06-09	FL	EX	Technology	f	Scala,AWS,Azure,Computer Vision,Statistics
Machine Learning Engineer	Autonomous Tech	South Korea	75128.00	112692.00	USD	kaggle-ai-jobs	AI09374	2024-12-31	CT	MI	Consulting	t	GCP,NLP,Data Visualization,Python,Linux
NLP Engineer	Cognitive Computing	Japan	74097.60	111146.40	JPY	kaggle-ai-jobs	AI09375	2024-05-09	CT	MI	Healthcare	f	Statistics,Kubernetes,R,Scala
Data Analyst	Cognitive Computing	Ireland	166360.00	249540.00	USD	kaggle-ai-jobs	AI09376	2024-05-17	FL	EX	Gaming	f	Hadoop,GCP,Statistics,Deep Learning
AI Research Scientist	Smart Analytics	Canada	41912.00	62868.00	CAD	kaggle-ai-jobs	AI09377	2024-06-29	FT	EN	Finance	f	Deep Learning,Python,Docker
NLP Engineer	Quantum Computing Inc	Germany	58212.00	87318.00	EUR	kaggle-ai-jobs	AI09378	2024-06-13	FT	MI	Telecommunications	f	AWS,Kubernetes,GCP,NLP
Robotics Engineer	DataVision Ltd	France	76100.00	114150.00	EUR	kaggle-ai-jobs	AI09379	2024-09-06	PT	SE	Media	f	Python,Java,Kubernetes,TensorFlow,Docker
Data Analyst	Predictive Systems	China	69426.40	104139.60	USD	kaggle-ai-jobs	AI09380	2025-01-16	CT	EX	Real Estate	f	Kubernetes,Java,MLOps
Principal Data Scientist	Algorithmic Solutions	Singapore	156753.60	235130.40	SGD	kaggle-ai-jobs	AI09381	2024-02-24	CT	EX	Automotive	f	PyTorch,Python,Linux,Mathematics
AI Architect	DataVision Ltd	Finland	70436.00	105654.00	USD	kaggle-ai-jobs	AI09382	2024-05-24	PT	SE	Media	f	AWS,Kubernetes,Java,GCP,Azure
ML Ops Engineer	Algorithmic Solutions	China	27264.00	40896.00	USD	kaggle-ai-jobs	AI09383	2024-08-15	PT	EN	Telecommunications	t	Python,Tableau,Statistics,Deep Learning
Machine Learning Researcher	Smart Analytics	Australia	127832.80	191749.20	AUD	kaggle-ai-jobs	AI09384	2024-11-05	CT	SE	Media	f	TensorFlow,Mathematics,Data Visualization,Linux
Computer Vision Engineer	DataVision Ltd	Germany	65765.60	98648.40	EUR	kaggle-ai-jobs	AI09385	2024-08-18	CT	MI	Telecommunications	t	Kubernetes,Java,Docker,R,Statistics
Computer Vision Engineer	Smart Analytics	South Korea	97307.20	145960.80	USD	kaggle-ai-jobs	AI09386	2025-02-04	CT	SE	Healthcare	f	R,SQL,Data Visualization
AI Research Scientist	Advanced Robotics	India	23313.60	34970.40	USD	kaggle-ai-jobs	AI09387	2024-10-18	CT	EN	Technology	f	Linux,Hadoop,Data Visualization,Spark
AI Software Engineer	DeepTech Ventures	Japan	50001.60	75002.40	JPY	kaggle-ai-jobs	AI09388	2025-01-22	PT	EN	Gaming	t	Kubernetes,Python,Spark,Docker,Git
NLP Engineer	Algorithmic Solutions	South Korea	84812.80	127219.20	USD	kaggle-ai-jobs	AI09389	2025-03-19	PT	EX	Energy	t	Mathematics,Python,Statistics,Git,TensorFlow
Machine Learning Engineer	Autonomous Tech	United States	178710.40	268065.60	USD	kaggle-ai-jobs	AI09390	2024-04-13	FT	EX	Retail	f	Python,Spark,TensorFlow,GCP,PyTorch
AI Product Manager	Advanced Robotics	Japan	208364.80	312547.20	JPY	kaggle-ai-jobs	AI09391	2024-04-11	CT	EX	Manufacturing	f	Hadoop,Deep Learning,Tableau
Deep Learning Engineer	Autonomous Tech	Australia	97634.40	146451.60	AUD	kaggle-ai-jobs	AI09392	2025-04-14	FL	SE	Government	t	SQL,R,Python,Statistics
AI Software Engineer	AI Innovations	Germany	63396.80	95095.20	EUR	kaggle-ai-jobs	AI09393	2025-01-18	CT	MI	Media	f	Kubernetes,Deep Learning,Java,Azure,R
AI Specialist	TechCorp Inc	United Kingdom	160697.60	241046.40	GBP	kaggle-ai-jobs	AI09394	2024-06-26	PT	EX	Technology	t	Computer Vision,Statistics,Docker
Head of AI	Cloud AI Solutions	Australia	82608.80	123913.20	AUD	kaggle-ai-jobs	AI09395	2025-03-11	FL	SE	Gaming	f	Docker,SQL,Azure,AWS
AI Software Engineer	Digital Transformation LLC	Sweden	45481.60	68222.40	USD	kaggle-ai-jobs	AI09396	2024-02-26	FT	EN	Consulting	f	Git,Computer Vision,Data Visualization
Data Engineer	TechCorp Inc	Australia	70242.40	105363.60	AUD	kaggle-ai-jobs	AI09397	2024-10-23	CT	MI	Automotive	t	PyTorch,GCP,Java,Docker,Tableau
ML Ops Engineer	DataVision Ltd	Israel	50808.00	76212.00	USD	kaggle-ai-jobs	AI09398	2025-04-14	FL	EN	Consulting	f	SQL,Azure,TensorFlow,Computer Vision,R
Deep Learning Engineer	Algorithmic Solutions	United States	73654.40	110481.60	USD	kaggle-ai-jobs	AI09399	2024-10-03	PT	EN	Telecommunications	f	MLOps,Kubernetes,Python
NLP Engineer	Autonomous Tech	United Kingdom	60654.40	90981.60	GBP	kaggle-ai-jobs	AI09400	2025-01-17	FL	MI	Technology	t	PyTorch,Java,AWS,GCP,TensorFlow
Deep Learning Engineer	Quantum Computing Inc	Ireland	96112.80	144169.20	USD	kaggle-ai-jobs	AI09401	2024-04-14	PT	SE	Media	f	Java,GCP,Python,Linux,MLOps
Principal Data Scientist	AI Innovations	Sweden	61720.80	92581.20	USD	kaggle-ai-jobs	AI09402	2025-03-17	PT	MI	Automotive	f	Linux,Statistics,Java
Principal Data Scientist	Quantum Computing Inc	South Korea	55286.40	82929.60	USD	kaggle-ai-jobs	AI09403	2024-04-28	CT	MI	Consulting	f	Python,GCP,TensorFlow,Data Visualization
Machine Learning Researcher	Algorithmic Solutions	France	167972.80	251959.20	EUR	kaggle-ai-jobs	AI09404	2024-06-30	PT	EX	Real Estate	t	Linux,Azure,Kubernetes,Docker,Git
Robotics Engineer	Future Systems	Ireland	60624.00	90936.00	USD	kaggle-ai-jobs	AI09405	2024-03-28	PT	EN	Retail	f	MLOps,PyTorch,Mathematics,Kubernetes
AI Product Manager	Future Systems	Australia	47226.40	70839.60	AUD	kaggle-ai-jobs	AI09406	2025-02-01	PT	EN	Gaming	f	Python,NLP,Tableau,TensorFlow
Data Engineer	DataVision Ltd	Ireland	138927.20	208390.80	USD	kaggle-ai-jobs	AI09407	2024-11-21	CT	EX	Technology	t	Hadoop,Statistics,TensorFlow,Spark
AI Architect	AI Innovations	Ireland	174893.60	262340.40	USD	kaggle-ai-jobs	AI09408	2025-04-13	FT	EX	Consulting	f	MLOps,Git,AWS,Docker
AI Consultant	Digital Transformation LLC	India	41520.00	62280.00	USD	kaggle-ai-jobs	AI09409	2024-04-11	PT	SE	Gaming	t	Git,Python,MLOps
Autonomous Systems Engineer	TechCorp Inc	Germany	66977.60	100466.40	EUR	kaggle-ai-jobs	AI09410	2025-04-14	FT	MI	Real Estate	t	Git,Linux,Data Visualization
ML Ops Engineer	Algorithmic Solutions	Canada	51864.80	77797.20	CAD	kaggle-ai-jobs	AI09411	2024-05-16	FL	EN	Transportation	f	NLP,Python,SQL,Linux,GCP
AI Research Scientist	AI Innovations	Japan	64382.40	96573.60	JPY	kaggle-ai-jobs	AI09412	2024-06-15	PT	EN	Telecommunications	f	TensorFlow,Python,GCP,Java,PyTorch
Machine Learning Engineer	Neural Networks Co	Switzerland	122145.60	183218.40	CHF	kaggle-ai-jobs	AI09413	2025-01-22	FL	MI	Education	t	Linux,Docker,R
Research Scientist	Advanced Robotics	Israel	58710.40	88065.60	USD	kaggle-ai-jobs	AI09414	2025-01-22	FT	EN	Education	f	Hadoop,GCP,Data Visualization,Java,MLOps
Head of AI	Cognitive Computing	Australia	153177.60	229766.40	AUD	kaggle-ai-jobs	AI09415	2024-12-07	FL	EX	Automotive	f	Azure,Java,TensorFlow,Linux,Git
AI Architect	Digital Transformation LLC	South Korea	88808.80	133213.20	USD	kaggle-ai-jobs	AI09416	2025-03-16	FT	SE	Energy	f	Data Visualization,Linux,Python,Statistics,Mathematics
Machine Learning Researcher	DataVision Ltd	Japan	49424.80	74137.20	JPY	kaggle-ai-jobs	AI09417	2025-04-08	FT	EN	Retail	t	Linux,GCP,MLOps
NLP Engineer	Quantum Computing Inc	France	155783.20	233674.80	EUR	kaggle-ai-jobs	AI09418	2024-08-04	FT	EX	Consulting	f	Mathematics,Java,Data Visualization
AI Product Manager	DataVision Ltd	Netherlands	80420.80	120631.20	EUR	kaggle-ai-jobs	AI09419	2024-06-04	CT	MI	Media	t	Scala,Docker,Data Visualization
Data Analyst	Cloud AI Solutions	Israel	74204.00	111306.00	USD	kaggle-ai-jobs	AI09420	2024-08-15	CT	MI	Finance	f	SQL,PyTorch,Azure,Git,R
Robotics Engineer	Autonomous Tech	United Kingdom	77831.20	116746.80	GBP	kaggle-ai-jobs	AI09421	2024-09-12	PT	SE	Automotive	f	NLP,AWS,Java
Machine Learning Engineer	DeepTech Ventures	South Korea	122992.80	184489.20	USD	kaggle-ai-jobs	AI09422	2024-09-19	FL	EX	Retail	t	Java,Deep Learning,Data Visualization
Head of AI	Advanced Robotics	Singapore	126389.60	189584.40	SGD	kaggle-ai-jobs	AI09423	2024-02-18	CT	EX	Healthcare	f	Azure,Docker,Tableau
AI Architect	DataVision Ltd	Switzerland	96412.80	144619.20	CHF	kaggle-ai-jobs	AI09424	2024-08-26	PT	MI	Telecommunications	f	Linux,SQL,Computer Vision,Kubernetes
AI Specialist	Future Systems	Netherlands	163082.40	244623.60	EUR	kaggle-ai-jobs	AI09425	2024-03-20	PT	EX	Real Estate	f	Spark,Scala,GCP
Data Scientist	Neural Networks Co	Finland	113930.40	170895.60	USD	kaggle-ai-jobs	AI09426	2024-12-04	CT	SE	Retail	t	TensorFlow,Python,Scala,Azure,MLOps
Head of AI	Machine Intelligence Group	Switzerland	138560.80	207841.20	CHF	kaggle-ai-jobs	AI09427	2024-07-02	FL	SE	Finance	t	Computer Vision,Hadoop,Python
Autonomous Systems Engineer	Algorithmic Solutions	Canada	163509.60	245264.40	CAD	kaggle-ai-jobs	AI09428	2025-01-08	FL	EX	Government	f	Computer Vision,TensorFlow,NLP,Python,Data Visualization
AI Specialist	Cognitive Computing	India	19700.80	29551.20	USD	kaggle-ai-jobs	AI09429	2024-10-25	PT	EN	Energy	f	Azure,Spark,SQL,Docker,Hadoop
Data Engineer	Cognitive Computing	China	24505.60	36758.40	USD	kaggle-ai-jobs	AI09430	2025-02-03	FL	MI	Technology	t	Docker,Python,GCP,TensorFlow,AWS
Data Scientist	Quantum Computing Inc	Canada	41504.00	62256.00	CAD	kaggle-ai-jobs	AI09431	2024-11-23	FT	EN	Government	f	R,PyTorch,Hadoop
Autonomous Systems Engineer	TechCorp Inc	Ireland	84436.80	126655.20	USD	kaggle-ai-jobs	AI09432	2024-07-06	CT	SE	Manufacturing	f	Data Visualization,Mathematics,Java,Computer Vision,Scala
AI Product Manager	TechCorp Inc	France	125081.60	187622.40	EUR	kaggle-ai-jobs	AI09433	2024-09-17	FT	EX	Consulting	t	R,Scala,Computer Vision
Autonomous Systems Engineer	AI Innovations	Sweden	66295.20	99442.80	USD	kaggle-ai-jobs	AI09434	2024-04-10	PT	MI	Gaming	f	Hadoop,MLOps,Git
Robotics Engineer	DeepTech Ventures	Germany	199427.20	299140.80	EUR	kaggle-ai-jobs	AI09435	2025-02-17	PT	EX	Education	f	Data Visualization,Hadoop,Statistics
AI Consultant	Cognitive Computing	France	114665.60	171998.40	EUR	kaggle-ai-jobs	AI09436	2024-03-27	FT	EX	Telecommunications	f	TensorFlow,Computer Vision,MLOps,Tableau,Kubernetes
Data Analyst	Predictive Systems	Denmark	81956.00	122934.00	USD	kaggle-ai-jobs	AI09437	2024-12-01	CT	MI	Consulting	f	SQL,Scala,AWS
Computer Vision Engineer	Autonomous Tech	Canada	76112.80	114169.20	CAD	kaggle-ai-jobs	AI09438	2024-07-05	PT	SE	Gaming	f	SQL,PyTorch,R,Mathematics
Computer Vision Engineer	DataVision Ltd	France	68421.60	102632.40	EUR	kaggle-ai-jobs	AI09439	2024-02-19	FL	MI	Healthcare	f	Linux,R,Statistics,Kubernetes
Autonomous Systems Engineer	Digital Transformation LLC	Austria	67420.00	101130.00	EUR	kaggle-ai-jobs	AI09440	2024-11-01	CT	MI	Healthcare	t	Git,Linux,Python
Data Analyst	Cognitive Computing	Finland	137412.00	206118.00	USD	kaggle-ai-jobs	AI09441	2024-07-29	FL	EX	Manufacturing	t	Tableau,NLP,Hadoop,Python
Robotics Engineer	Cloud AI Solutions	China	38125.60	57188.40	USD	kaggle-ai-jobs	AI09442	2025-04-26	FT	MI	Transportation	f	Computer Vision,Kubernetes,Java
Robotics Engineer	Future Systems	Israel	43798.40	65697.60	USD	kaggle-ai-jobs	AI09443	2024-05-28	PT	EN	Education	f	PyTorch,AWS,Data Visualization,GCP
Data Scientist	DataVision Ltd	Australia	37707.20	56560.80	AUD	kaggle-ai-jobs	AI09444	2024-06-28	FL	EN	Healthcare	f	NLP,Statistics,Kubernetes,Python,GCP
ML Ops Engineer	Future Systems	Australia	67708.00	101562.00	AUD	kaggle-ai-jobs	AI09445	2024-03-25	CT	MI	Technology	t	Kubernetes,SQL,Java,Git
ML Ops Engineer	Predictive Systems	France	67362.40	101043.60	EUR	kaggle-ai-jobs	AI09446	2025-02-26	FL	MI	Real Estate	t	PyTorch,Mathematics,Scala
AI Product Manager	DataVision Ltd	Netherlands	84696.00	127044.00	EUR	kaggle-ai-jobs	AI09447	2024-07-29	PT	MI	Automotive	t	Python,Linux,TensorFlow,Hadoop,PyTorch
AI Architect	Neural Networks Co	China	53001.60	79502.40	USD	kaggle-ai-jobs	AI09448	2024-11-30	CT	EX	Healthcare	f	Statistics,PyTorch,Tableau
Data Engineer	Digital Transformation LLC	Finland	73010.40	109515.60	USD	kaggle-ai-jobs	AI09449	2024-10-01	FT	MI	Finance	f	GCP,PyTorch,Deep Learning,Mathematics,Computer Vision
Machine Learning Researcher	TechCorp Inc	Israel	55394.40	83091.60	USD	kaggle-ai-jobs	AI09450	2024-10-10	FT	EN	Manufacturing	f	Azure,Python,SQL,Tableau,TensorFlow
Principal Data Scientist	Digital Transformation LLC	Ireland	110017.60	165026.40	USD	kaggle-ai-jobs	AI09451	2024-07-07	PT	SE	Government	t	AWS,Tableau,Python
NLP Engineer	DeepTech Ventures	United Kingdom	213137.60	319706.40	GBP	kaggle-ai-jobs	AI09452	2024-03-29	FT	EX	Gaming	f	R,AWS,Data Visualization
Machine Learning Researcher	Machine Intelligence Group	France	159858.40	239787.60	EUR	kaggle-ai-jobs	AI09453	2024-02-25	PT	EX	Media	f	Java,MLOps,GCP,AWS,PyTorch
NLP Engineer	Autonomous Tech	Ireland	55748.80	83623.20	USD	kaggle-ai-jobs	AI09454	2025-01-25	CT	EN	Real Estate	t	Data Visualization,SQL,NLP,Kubernetes,Python
Principal Data Scientist	Future Systems	Denmark	138653.60	207980.40	USD	kaggle-ai-jobs	AI09455	2024-12-17	FT	EX	Technology	f	TensorFlow,Scala,Statistics
Robotics Engineer	Predictive Systems	Austria	144811.20	217216.80	EUR	kaggle-ai-jobs	AI09456	2024-11-16	FT	EX	Retail	f	Kubernetes,GCP,Python,Mathematics
AI Research Scientist	Machine Intelligence Group	Finland	209924.00	314886.00	USD	kaggle-ai-jobs	AI09457	2024-03-31	PT	EX	Finance	f	Deep Learning,Python,Azure,SQL
Data Engineer	TechCorp Inc	Japan	87818.40	131727.60	JPY	kaggle-ai-jobs	AI09458	2025-01-06	FT	MI	Gaming	f	Python,Tableau,Computer Vision
Data Scientist	DataVision Ltd	Canada	65070.40	97605.60	CAD	kaggle-ai-jobs	AI09459	2025-01-23	FL	EN	Healthcare	f	MLOps,Data Visualization,AWS,Python,TensorFlow
AI Research Scientist	Advanced Robotics	Singapore	117841.60	176762.40	SGD	kaggle-ai-jobs	AI09460	2024-05-27	PT	SE	Education	f	SQL,AWS,Kubernetes,Hadoop
Data Scientist	DataVision Ltd	Canada	71451.20	107176.80	CAD	kaggle-ai-jobs	AI09461	2024-01-25	PT	MI	Technology	f	Python,TensorFlow,Data Visualization,Git,Statistics
Head of AI	Cognitive Computing	Ireland	104964.00	157446.00	USD	kaggle-ai-jobs	AI09462	2024-10-17	CT	SE	Finance	f	R,Python,TensorFlow,Java
ML Ops Engineer	Neural Networks Co	Netherlands	189568.00	284352.00	EUR	kaggle-ai-jobs	AI09463	2024-05-12	FT	EX	Media	f	Data Visualization,R,Linux,Tableau
Research Scientist	Advanced Robotics	Netherlands	56416.80	84625.20	EUR	kaggle-ai-jobs	AI09464	2024-09-23	FL	EN	Telecommunications	f	Git,Python,TensorFlow
NLP Engineer	AI Innovations	India	18174.40	27261.60	USD	kaggle-ai-jobs	AI09465	2025-04-28	CT	EN	Consulting	t	Computer Vision,SQL,Python
Autonomous Systems Engineer	Future Systems	Norway	242172.00	363258.00	USD	kaggle-ai-jobs	AI09466	2025-01-28	PT	EX	Technology	f	Tableau,Python,NLP,Git,MLOps
Data Engineer	Autonomous Tech	Finland	119016.80	178525.20	USD	kaggle-ai-jobs	AI09467	2024-12-09	FL	SE	Education	t	PyTorch,GCP,TensorFlow,AWS,Deep Learning
Principal Data Scientist	DataVision Ltd	United States	134572.80	201859.20	USD	kaggle-ai-jobs	AI09468	2024-12-07	CT	SE	Telecommunications	f	GCP,Linux,Docker,Hadoop
AI Architect	Cloud AI Solutions	Sweden	66547.20	99820.80	USD	kaggle-ai-jobs	AI09469	2024-06-03	FL	MI	Real Estate	f	MLOps,Data Visualization,Hadoop,Java,TensorFlow
Machine Learning Researcher	TechCorp Inc	South Korea	78751.20	118126.80	USD	kaggle-ai-jobs	AI09470	2024-07-25	CT	SE	Manufacturing	t	Python,Git,Computer Vision,NLP,R
ML Ops Engineer	Digital Transformation LLC	Denmark	131391.20	197086.80	USD	kaggle-ai-jobs	AI09471	2024-06-04	PT	MI	Gaming	f	Spark,Computer Vision,Kubernetes,Python,Linux
